region,population_type,gender,age,count
Lautem,Rural,Female,42,210
Lautem,Rural,Female,43,201
Lautem,Rural,Female,44,266
Lautem,Rural,Female,45,297
Lautem,Rural,Female,46,296
Lautem,Rural,Female,47,301
Lautem,Rural,Female,48,279
Lautem,Rural,Female,49,276
Lautem,Rural,Female,50,292
Lautem,Rural,Female,51,248
Lautem,Rural,Female,52,264
Lautem,Rural,Female,53,276
Lautem,Rural,Female,54,234
Lautem,Rural,Female,55,182
Lautem,Rural,Female,56,201
Lautem,Rural,Female,57,207
Lautem,Rural,Female,58,186
Lautem,Rural,Female,59,150
Lautem,Rural,Female,60,209
Lautem,Rural,Female,61,167
Lautem,Rural,Female,62,247
Lautem,Rural,Female,63,124
Lautem,Rural,Female,64,140
Lautem,Rural,Female,65,96
Lautem,Rural,Female,66,138
Lautem,Rural,Female,67,103
Lautem,Rural,Female,68,139
Lautem,Rural,Female,69,109
Lautem,Rural,Female,70,128
Lautem,Rural,Female,71,118
Lautem,Rural,Female,72,165
Lautem,Rural,Female,73,112
Lautem,Rural,Female,74,145
Lautem,Rural,Female,75,142
Lautem,Rural,Female,76,138
Lautem,Rural,Female,77,117
Lautem,Rural,Female,78,83
Lautem,Rural,Female,79,88
Lautem,Rural,Female,80,77
Lautem,Rural,Female,81,74
Lautem,Rural,Female,82,97
Lautem,Rural,Female,83,32
Lautem,Rural,Female,84,33
Lautem,Rural,Female,85,194
Liquica,Urban,Total,0,104
Liquica,Urban,Total,1,91
Liquica,Urban,Total,2,104
Liquica,Urban,Total,3,129
Liquica,Urban,Total,4,117
Liquica,Urban,Total,5,139
Liquica,Urban,Total,6,125
Liquica,Urban,Total,7,130
Liquica,Urban,Total,8,122
Liquica,Urban,Total,9,99
Liquica,Urban,Total,10,100
Liquica,Urban,Total,11,108
Liquica,Urban,Total,12,105
Liquica,Urban,Total,13,115
Liquica,Urban,Total,14,104
Liquica,Urban,Total,15,105
Liquica,Urban,Total,16,117
Liquica,Urban,Total,17,113
Liquica,Urban,Total,18,119
Liquica,Urban,Total,19,110
Liquica,Urban,Total,20,97
Liquica,Urban,Total,21,90
Liquica,Urban,Total,22,70
Liquica,Urban,Total,23,66
Liquica,Urban,Total,24,64
Liquica,Urban,Total,25,73
Liquica,Urban,Total,26,83
Liquica,Urban,Total,27,80
Liquica,Urban,Total,28,85
Liquica,Urban,Total,29,85
Liquica,Urban,Total,30,74
Liquica,Urban,Total,31,59
Liquica,Urban,Total,32,64
Liquica,Urban,Total,33,81
Liquica,Urban,Total,34,59
Liquica,Urban,Total,35,74
Liquica,Urban,Total,36,68
Liquica,Urban,Total,37,60
Liquica,Urban,Total,38,87
Liquica,Urban,Total,39,64
Liquica,Urban,Total,40,65
Liquica,Urban,Total,41,45
Liquica,Urban,Total,42,43
Liquica,Urban,Total,43,32
Liquica,Urban,Total,44,28
Liquica,Urban,Total,45,33
Liquica,Urban,Total,46,30
Liquica,Urban,Total,47,36
Liquica,Urban,Total,48,44
Liquica,Urban,Total,49,39
Liquica,Urban,Total,50,37
Liquica,Urban,Total,51,25
Liquica,Urban,Total,52,31
Liquica,Urban,Total,53,26
Liquica,Urban,Total,54,23
Liquica,Urban,Total,55,25
Liquica,Urban,Total,56,22
Liquica,Urban,Total,57,23
Liquica,Urban,Total,58,18
Liquica,Urban,Total,59,17
Liquica,Urban,Total,60,19
Liquica,Urban,Total,61,12
Liquica,Urban,Total,62,27
Liquica,Urban,Total,63,18
Liquica,Urban,Total,64,11
Liquica,Urban,Total,65,9
Liquica,Urban,Total,66,6
Liquica,Urban,Total,67,9
Liquica,Urban,Total,68,11
Liquica,Urban,Total,69,11
Liquica,Urban,Total,70,8
Liquica,Urban,Total,71,4
Liquica,Urban,Total,72,6
Liquica,Urban,Total,73,6
Liquica,Urban,Total,74,10
Liquica,Urban,Total,75,7
Liquica,Urban,Total,76,5
Liquica,Urban,Total,77,9
Liquica,Urban,Total,78,5
Liquica,Urban,Total,79,
Liquica,Urban,Total,80,5
Liquica,Urban,Total,81,0
Liquica,Urban,Total,82,
Liquica,Urban,Total,83,0
Liquica,Urban,Total,84,
Liquica,Urban,Total,85,9
Liquica,Rural,Total,0,1773
Liquica,Rural,Total,1,1804
Liquica,Rural,Total,2,2146
Liquica,Rural,Total,3,2231
Liquica,Rural,Total,4,2248
Liquica,Rural,Total,5,2082
Liquica,Rural,Total,6,2091
Liquica,Rural,Total,7,2002
Liquica,Rural,Total,8,1812
Liquica,Rural,Total,9,1805
Liquica,Rural,Total,10,1691
Liquica,Rural,Total,11,1602
Liquica,Rural,Total,12,1776
Liquica,Rural,Total,13,1636
Liquica,Rural,Total,14,1716
Liquica,Rural,Total,15,1757
Liquica,Rural,Total,16,1778
Liquica,Rural,Total,17,1561
Liquica,Rural,Total,18,1669
Liquica,Rural,Total,19,1656
Liquica,Rural,Total,20,1419
Liquica,Rural,Total,21,1459
Liquica,Rural,Total,22,1360
Liquica,Rural,Total,23,1550
Liquica,Rural,Total,24,1329
Liquica,Rural,Total,25,1434
Liquica,Rural,Total,26,1349
Liquica,Rural,Total,27,1394
Liquica,Rural,Total,28,1326
Liquica,Rural,Total,29,1287
Liquica,Rural,Total,30,1290
Liquica,Rural,Total,31,1126
Liquica,Rural,Total,32,1350
Liquica,Rural,Total,33,1253
Liquica,Rural,Total,34,1194
Liquica,Rural,Total,35,1200
Liquica,Rural,Total,36,1189
Liquica,Rural,Total,37,1094
Liquica,Rural,Total,38,1037
Liquica,Rural,Total,39,929
Liquica,Rural,Total,40,891
Liquica,Rural,Total,41,596
Liquica,Rural,Total,42,575
Liquica,Rural,Total,43,312
Liquica,Rural,Total,44,317
Liquica,Rural,Total,45,337
Liquica,Rural,Total,46,470
Liquica,Rural,Total,47,587
Liquica,Rural,Total,48,577
Liquica,Rural,Total,49,544
Liquica,Rural,Total,50,607
Liquica,Rural,Total,51,489
Liquica,Rural,Total,52,673
Liquica,Rural,Total,53,526
Liquica,Rural,Total,54,484
Liquica,Rural,Total,55,420
Liquica,Rural,Total,56,431
Liquica,Rural,Total,57,469
Liquica,Rural,Total,58,405
Liquica,Rural,Total,59,384
Liquica,Rural,Total,60,393
Liquica,Rural,Total,61,312
Liquica,Rural,Total,62,499
Liquica,Rural,Total,63,287
Liquica,Rural,Total,64,358
Liquica,Rural,Total,65,310
Liquica,Rural,Total,66,317
Liquica,Rural,Total,67,288
Liquica,Rural,Total,68,254
Liquica,Rural,Total,69,254
Liquica,Rural,Total,70,238
Liquica,Rural,Total,71,168
Liquica,Rural,Total,72,324
Liquica,Rural,Total,73,311
Liquica,Rural,Total,74,444
Liquica,Rural,Total,75,312
Liquica,Rural,Total,76,259
Liquica,Rural,Total,77,261
Liquica,Rural,Total,78,123
Liquica,Rural,Total,79,137
Liquica,Rural,Total,80,141
Liquica,Rural,Total,81,113
Liquica,Rural,Total,82,149
Liquica,Rural,Total,83,49
Liquica,Rural,Total,84,33
Liquica,Rural,Total,85,232
Liquica,Urban,Male,0,55
Liquica,Urban,Male,1,53
Liquica,Urban,Male,2,52
Liquica,Urban,Male,3,68
Liquica,Urban,Male,4,60
Liquica,Urban,Male,5,63
Liquica,Urban,Male,6,66
Liquica,Urban,Male,7,74
Liquica,Urban,Male,8,68
Liquica,Urban,Male,9,54
Liquica,Urban,Male,10,49
Liquica,Urban,Male,11,48
Liquica,Urban,Male,12,50
Liquica,Urban,Male,13,64
Liquica,Urban,Male,14,63
Liquica,Urban,Male,15,51
Liquica,Urban,Male,16,62
Liquica,Urban,Male,17,60
Liquica,Urban,Male,18,64
Liquica,Urban,Male,19,49
Liquica,Urban,Male,20,52
Liquica,Urban,Male,21,48
Liquica,Urban,Male,22,44
Liquica,Urban,Male,23,36
Liquica,Urban,Male,24,30
Liquica,Urban,Male,25,35
Liquica,Urban,Male,26,43
Liquica,Urban,Male,27,32
Liquica,Urban,Male,28,41
Liquica,Urban,Male,29,46
Liquica,Urban,Male,30,34
Liquica,Urban,Male,31,24
Liquica,Urban,Male,32,31
Liquica,Urban,Male,33,36
Liquica,Urban,Male,34,29
Liquica,Urban,Male,35,32
Liquica,Urban,Male,36,36
Liquica,Urban,Male,37,32
Liquica,Urban,Male,38,49
Liquica,Urban,Male,39,30
Liquica,Urban,Male,40,39
Liquica,Urban,Male,41,23
Liquica,Urban,Male,42,26
Liquica,Urban,Male,43,16
Liquica,Urban,Male,44,17
Liquica,Urban,Male,45,18
Liquica,Urban,Male,46,19
Liquica,Urban,Male,47,19
Liquica,Urban,Male,48,21
Liquica,Urban,Male,49,26
Liquica,Urban,Male,50,20
Liquica,Urban,Male,51,11
Liquica,Urban,Male,52,18
Liquica,Urban,Male,53,17
Liquica,Urban,Male,54,10
Liquica,Urban,Male,55,9
Liquica,Urban,Male,56,10
Liquica,Urban,Male,57,9
Liquica,Urban,Male,58,9
Liquica,Urban,Male,59,7
Liquica,Urban,Male,60,12
Liquica,Urban,Male,61,5
Liquica,Urban,Male,62,16
Liquica,Urban,Male,63,10
Liquica,Urban,Male,64,5
Liquica,Urban,Male,65,5
Liquica,Urban,Male,66,
Liquica,Urban,Male,67,8
Liquica,Urban,Male,68,7
Liquica,Urban,Male,69,8
Liquica,Urban,Male,70,
Liquica,Urban,Male,71,
Liquica,Urban,Male,72,
Liquica,Urban,Male,73,
Liquica,Urban,Male,74,4
Liquica,Urban,Male,75,5
Liquica,Urban,Male,76,
Liquica,Urban,Male,77,6
Liquica,Urban,Male,78,
Liquica,Urban,Male,79,
Liquica,Urban,Male,80,
Liquica,Urban,Male,81,0
Liquica,Urban,Male,82,0
Liquica,Urban,Male,83,0
Liquica,Urban,Male,84,
Liquica,Urban,Male,85,
Liquica,Rural,Male,0,919
Liquica,Rural,Male,1,893
Liquica,Rural,Male,2,1091
Liquica,Rural,Male,3,1150
Liquica,Rural,Male,4,1170
Liquica,Rural,Male,5,1067
Liquica,Rural,Male,6,1072
Liquica,Rural,Male,7,1019
Liquica,Rural,Male,8,937
Liquica,Rural,Male,9,950
Liquica,Rural,Male,10,878
Liquica,Rural,Male,11,794
Liquica,Rural,Male,12,857
Liquica,Rural,Male,13,804
Liquica,Rural,Male,14,908
Liquica,Rural,Male,15,863
Liquica,Rural,Male,16,903
Liquica,Rural,Male,17,804
Liquica,Rural,Male,18,841
Liquica,Rural,Male,19,846
Liquica,Rural,Male,20,762
Liquica,Rural,Male,21,740
Liquica,Rural,Male,22,670
Liquica,Rural,Male,23,763
Liquica,Rural,Male,24,649
Liquica,Rural,Male,25,727
Liquica,Rural,Male,26,653
Liquica,Rural,Male,27,665
Liquica,Rural,Male,28,655
Liquica,Rural,Male,29,659
Liquica,Rural,Male,30,613
Liquica,Rural,Male,31,545
Liquica,Rural,Male,32,655
Liquica,Rural,Male,33,630
Liquica,Rural,Male,34,615
Liquica,Rural,Male,35,572
Liquica,Rural,Male,36,619
Liquica,Rural,Male,37,581
Liquica,Rural,Male,38,540
Liquica,Rural,Male,39,501
Liquica,Rural,Male,40,473
Liquica,Rural,Male,41,300
Liquica,Rural,Male,42,284
Liquica,Rural,Male,43,154
Liquica,Rural,Male,44,155
Liquica,Rural,Male,45,181
Liquica,Rural,Male,46,236
Liquica,Rural,Male,47,305
Liquica,Rural,Male,48,300
Liquica,Rural,Male,49,272
Liquica,Rural,Male,50,316
Liquica,Rural,Male,51,235
Liquica,Rural,Male,52,321
Liquica,Rural,Male,53,265
Liquica,Rural,Male,54,249
Liquica,Rural,Male,55,219
Liquica,Rural,Male,56,211
Liquica,Rural,Male,57,234
Liquica,Rural,Male,58,191
Liquica,Rural,Male,59,196
Liquica,Rural,Male,60,197
Liquica,Rural,Male,61,147
Liquica,Rural,Male,62,243
Liquica,Rural,Male,63,139
Liquica,Rural,Male,64,191
Liquica,Rural,Male,65,201
Liquica,Rural,Male,66,176
Liquica,Rural,Male,67,179
Liquica,Rural,Male,68,135
Liquica,Rural,Male,69,125
Liquica,Rural,Male,70,137
Liquica,Rural,Male,71,91
Liquica,Rural,Male,72,156
Liquica,Rural,Male,73,131
Liquica,Rural,Male,74,204
Liquica,Rural,Male,75,153
Liquica,Rural,Male,76,137
Liquica,Rural,Male,77,122
Liquica,Rural,Male,78,74
Liquica,Rural,Male,79,63
Liquica,Rural,Male,80,69
Liquica,Rural,Male,81,53
Liquica,Rural,Male,82,69
Liquica,Rural,Male,83,23
Liquica,Rural,Male,84,14
Liquica,Rural,Male,85,104
Liquica,Urban,Female,0,49
Liquica,Urban,Female,1,38
Liquica,Urban,Female,2,52
Liquica,Urban,Female,3,61
Liquica,Urban,Female,4,57
Liquica,Urban,Female,5,76
Liquica,Urban,Female,6,59
Liquica,Urban,Female,7,56
Liquica,Urban,Female,8,54
Liquica,Urban,Female,9,45
Liquica,Urban,Female,10,51
Liquica,Urban,Female,11,60
Liquica,Urban,Female,12,55
Liquica,Urban,Female,13,51
Liquica,Urban,Female,14,41
Liquica,Urban,Female,15,54
Liquica,Urban,Female,16,55
Liquica,Urban,Female,17,53
Liquica,Urban,Female,18,55
Liquica,Urban,Female,19,61
Liquica,Urban,Female,20,45
Liquica,Urban,Female,21,42
Liquica,Urban,Female,22,26
Liquica,Urban,Female,23,30
Liquica,Urban,Female,24,34
Liquica,Urban,Female,25,38
Liquica,Urban,Female,26,40
Liquica,Urban,Female,27,48
Liquica,Urban,Female,28,44
Liquica,Urban,Female,29,39
Liquica,Urban,Female,30,40
Liquica,Urban,Female,31,35
Liquica,Urban,Female,32,33
Liquica,Urban,Female,33,45
Liquica,Urban,Female,34,30
Liquica,Urban,Female,35,42
Liquica,Urban,Female,36,32
Liquica,Urban,Female,37,28
Liquica,Urban,Female,38,38
Liquica,Urban,Female,39,34
Liquica,Urban,Female,40,26
Liquica,Urban,Female,41,22
Liquica,Urban,Female,42,17
Liquica,Urban,Female,43,16
Liquica,Urban,Female,44,11
Liquica,Urban,Female,45,15
Liquica,Urban,Female,46,11
Liquica,Urban,Female,47,17
Liquica,Urban,Female,48,23
Liquica,Urban,Female,49,13
Liquica,Urban,Female,50,17
Liquica,Urban,Female,51,14
Liquica,Urban,Female,52,13
Liquica,Urban,Female,53,9
Liquica,Urban,Female,54,13
Liquica,Urban,Female,55,16
Liquica,Urban,Female,56,12
Liquica,Urban,Female,57,14
Liquica,Urban,Female,58,9
Liquica,Urban,Female,59,10
Liquica,Urban,Female,60,7
Liquica,Urban,Female,61,7
Liquica,Urban,Female,62,11
Liquica,Urban,Female,63,8
Liquica,Urban,Female,64,6
Liquica,Urban,Female,65,4
Liquica,Urban,Female,66,
Liquica,Urban,Female,67,
Liquica,Urban,Female,68,4
Liquica,Urban,Female,69,
Liquica,Urban,Female,70,5
Liquica,Urban,Female,71,
Liquica,Urban,Female,72,5
Liquica,Urban,Female,73,
Liquica,Urban,Female,74,6
Liquica,Urban,Female,75,
Liquica,Urban,Female,76,
Liquica,Urban,Female,77,
Liquica,Urban,Female,78,
Liquica,Urban,Female,79,0
Liquica,Urban,Female,80,
Liquica,Urban,Female,81,0
Liquica,Urban,Female,82,
Liquica,Urban,Female,83,0
Liquica,Urban,Female,84,0
Liquica,Urban,Female,85,6
Liquica,Rural,Female,0,854
Liquica,Rural,Female,1,911
Liquica,Rural,Female,2,1055
Liquica,Rural,Female,3,1081
Liquica,Rural,Female,4,1078
Liquica,Rural,Female,5,1015
Liquica,Rural,Female,6,1019
Liquica,Rural,Female,7,983
Liquica,Rural,Female,8,875
Liquica,Rural,Female,9,855
Liquica,Rural,Female,10,813
Liquica,Rural,Female,11,808
Liquica,Rural,Female,12,919
Liquica,Rural,Female,13,832
Liquica,Rural,Female,14,808
Liquica,Rural,Female,15,894
Liquica,Rural,Female,16,875
Liquica,Rural,Female,17,757
Liquica,Rural,Female,18,828
Liquica,Rural,Female,19,810
Liquica,Rural,Female,20,657
Liquica,Rural,Female,21,719
Liquica,Rural,Female,22,690
Liquica,Rural,Female,23,787
Liquica,Rural,Female,24,680
Liquica,Rural,Female,25,707
Liquica,Rural,Female,26,696
Liquica,Rural,Female,27,729
Liquica,Rural,Female,28,671
Liquica,Rural,Female,29,628
Liquica,Rural,Female,30,677
Liquica,Rural,Female,31,581
Liquica,Rural,Female,32,695
Liquica,Rural,Female,33,623
Liquica,Rural,Female,34,579
Liquica,Rural,Female,35,628
Liquica,Rural,Female,36,570
Liquica,Rural,Female,37,513
Liquica,Rural,Female,38,497
Liquica,Rural,Female,39,428
Liquica,Rural,Female,40,418
Liquica,Rural,Female,41,296
Liquica,Rural,Female,42,291
Liquica,Rural,Female,43,158
Liquica,Rural,Female,44,162
Liquica,Rural,Female,45,156
Liquica,Rural,Female,46,234
Liquica,Rural,Female,47,282
Liquica,Rural,Female,48,277
Liquica,Rural,Female,49,272
Liquica,Rural,Female,50,291
Liquica,Rural,Female,51,254
Liquica,Rural,Female,52,352
Liquica,Rural,Female,53,261
Liquica,Rural,Female,54,235
Liquica,Rural,Female,55,201
Liquica,Rural,Female,56,220
Liquica,Rural,Female,57,235
Liquica,Rural,Female,58,214
Liquica,Rural,Female,59,188
Liquica,Rural,Female,60,196
Liquica,Rural,Female,61,165
Liquica,Rural,Female,62,256
Liquica,Rural,Female,63,148
Liquica,Rural,Female,64,167
Liquica,Rural,Female,65,109
Liquica,Rural,Female,66,141
Liquica,Rural,Female,67,109
Liquica,Rural,Female,68,119
Liquica,Rural,Female,69,129
Liquica,Rural,Female,70,101
Liquica,Rural,Female,71,77
Liquica,Rural,Female,72,168
Liquica,Rural,Female,73,180
Liquica,Rural,Female,74,240
Liquica,Rural,Female,75,159
Liquica,Rural,Female,76,122
Liquica,Rural,Female,77,139
Liquica,Rural,Female,78,49
Liquica,Rural,Female,79,74
Liquica,Rural,Female,80,72
Liquica,Rural,Female,81,60
Liquica,Rural,Female,82,80
Liquica,Rural,Female,83,26
Liquica,Rural,Female,84,19
Liquica,Rural,Female,85,128
Manatuto,Urban,Total,0,88
Manatuto,Urban,Total,1,81
Manatuto,Urban,Total,2,91
Manatuto,Urban,Total,3,102
Manatuto,Urban,Total,4,100
Manatuto,Urban,Total,5,120
Manatuto,Urban,Total,6,108
Manatuto,Urban,Total,7,104
Manatuto,Urban,Total,8,108
Manatuto,Urban,Total,9,96
Manatuto,Urban,Total,10,90
Manatuto,Urban,Total,11,80
Manatuto,Urban,Total,12,92
Manatuto,Urban,Total,13,95
Manatuto,Urban,Total,14,81
Manatuto,Urban,Total,15,110
Manatuto,Urban,Total,16,116
Manatuto,Urban,Total,17,102
Manatuto,Urban,Total,18,129
Manatuto,Urban,Total,19,115
Manatuto,Urban,Total,20,109
Manatuto,Urban,Total,21,89
Manatuto,Urban,Total,22,78
Manatuto,Urban,Total,23,65
Manatuto,Urban,Total,24,70
Manatuto,Urban,Total,25,66
Manatuto,Urban,Total,26,71
Manatuto,Urban,Total,27,73
Manatuto,Urban,Total,28,67
Manatuto,Urban,Total,29,72
Manatuto,Urban,Total,30,72
Manatuto,Urban,Total,31,70
Manatuto,Urban,Total,32,74
Manatuto,Urban,Total,33,68
Manatuto,Urban,Total,34,87
Manatuto,Urban,Total,35,70
Manatuto,Urban,Total,36,80
Manatuto,Urban,Total,37,60
Manatuto,Urban,Total,38,69
Manatuto,Urban,Total,39,62
Manatuto,Urban,Total,40,48
Manatuto,Urban,Total,41,41
Manatuto,Urban,Total,42,44
Manatuto,Urban,Total,43,41
Manatuto,Urban,Total,44,29
Manatuto,Urban,Total,45,44
Manatuto,Urban,Total,46,51
Manatuto,Urban,Total,47,44
Manatuto,Urban,Total,48,48
Manatuto,Urban,Total,49,47
Manatuto,Urban,Total,50,41
Manatuto,Urban,Total,51,39
Manatuto,Urban,Total,52,40
Manatuto,Urban,Total,53,49
Manatuto,Urban,Total,54,35
Manatuto,Urban,Total,55,35
Manatuto,Urban,Total,56,28
Manatuto,Urban,Total,57,36
Manatuto,Urban,Total,58,27
Manatuto,Urban,Total,59,27
Manatuto,Urban,Total,60,33
Manatuto,Urban,Total,61,24
Manatuto,Urban,Total,62,38
Manatuto,Urban,Total,63,32
Manatuto,Urban,Total,64,23
Manatuto,Urban,Total,65,19
Manatuto,Urban,Total,66,21
Manatuto,Urban,Total,67,11
Manatuto,Urban,Total,68,15
Manatuto,Urban,Total,69,14
Manatuto,Urban,Total,70,12
Manatuto,Urban,Total,71,20
Manatuto,Urban,Total,72,16
Manatuto,Urban,Total,73,15
Manatuto,Urban,Total,74,10
Manatuto,Urban,Total,75,7
Manatuto,Urban,Total,76,11
Manatuto,Urban,Total,77,8
Manatuto,Urban,Total,78,4
Manatuto,Urban,Total,79,10
Manatuto,Urban,Total,80,7
Manatuto,Urban,Total,81,
Manatuto,Urban,Total,82,9
Manatuto,Urban,Total,83,
Manatuto,Urban,Total,84,4
Manatuto,Urban,Total,85,14
Manatuto,Rural,Total,0,911
Manatuto,Rural,Total,1,1035
Manatuto,Rural,Total,2,1163
Manatuto,Rural,Total,3,1156
Manatuto,Rural,Total,4,1112
Manatuto,Rural,Total,5,1113
Manatuto,Rural,Total,6,1141
Manatuto,Rural,Total,7,1201
Manatuto,Rural,Total,8,1114
Manatuto,Rural,Total,9,1095
Manatuto,Rural,Total,10,1050
Manatuto,Rural,Total,11,999
Manatuto,Rural,Total,12,1171
Manatuto,Rural,Total,13,998
Manatuto,Rural,Total,14,1221
Manatuto,Rural,Total,15,1067
Manatuto,Rural,Total,16,1186
Manatuto,Rural,Total,17,1058
Manatuto,Rural,Total,18,1062
Manatuto,Rural,Total,19,1010
Manatuto,Rural,Total,20,790
Manatuto,Rural,Total,21,738
Manatuto,Rural,Total,22,726
Manatuto,Rural,Total,23,686
Manatuto,Rural,Total,24,648
Manatuto,Rural,Total,25,707
Manatuto,Rural,Total,26,647
Manatuto,Rural,Total,27,711
Manatuto,Rural,Total,28,638
Manatuto,Rural,Total,29,679
Manatuto,Rural,Total,30,649
Manatuto,Rural,Total,31,631
Manatuto,Rural,Total,32,715
Manatuto,Rural,Total,33,630
Manatuto,Rural,Total,34,642
Manatuto,Rural,Total,35,592
Manatuto,Rural,Total,36,608
Manatuto,Rural,Total,37,564
Manatuto,Rural,Total,38,537
Manatuto,Rural,Total,39,475
Manatuto,Rural,Total,40,444
Manatuto,Rural,Total,41,383
Manatuto,Rural,Total,42,309
Manatuto,Rural,Total,43,263
Manatuto,Rural,Total,44,230
Manatuto,Rural,Total,45,279
Manatuto,Rural,Total,46,364
Manatuto,Rural,Total,47,421
Manatuto,Rural,Total,48,376
Manatuto,Rural,Total,49,429
Manatuto,Rural,Total,50,377
Manatuto,Rural,Total,51,318
Manatuto,Rural,Total,52,403
Manatuto,Rural,Total,53,326
Manatuto,Rural,Total,54,300
Manatuto,Rural,Total,55,250
Manatuto,Rural,Total,56,257
Manatuto,Rural,Total,57,273
Manatuto,Rural,Total,58,286
Manatuto,Rural,Total,59,245
Manatuto,Rural,Total,60,282
Manatuto,Rural,Total,61,267
Manatuto,Rural,Total,62,318
Manatuto,Rural,Total,63,248
Manatuto,Rural,Total,64,210
Manatuto,Rural,Total,65,225
Manatuto,Rural,Total,66,160
Manatuto,Rural,Total,67,179
Manatuto,Rural,Total,68,175
Manatuto,Rural,Total,69,193
Manatuto,Rural,Total,70,184
Manatuto,Rural,Total,71,160
Manatuto,Rural,Total,72,255
Manatuto,Rural,Total,73,181
Manatuto,Rural,Total,74,230
Manatuto,Rural,Total,75,245
Manatuto,Rural,Total,76,232
Manatuto,Rural,Total,77,202
Manatuto,Rural,Total,78,98
Manatuto,Rural,Total,79,161
Manatuto,Rural,Total,80,134
Manatuto,Rural,Total,81,85
Manatuto,Rural,Total,82,116
Manatuto,Rural,Total,83,51
Manatuto,Rural,Total,84,35
Manatuto,Rural,Total,85,169
Manatuto,Urban,Male,0,41
Manatuto,Urban,Male,1,42
Manatuto,Urban,Male,2,46
Manatuto,Urban,Male,3,56
Manatuto,Urban,Male,4,52
Manatuto,Urban,Male,5,71
Manatuto,Urban,Male,6,60
Manatuto,Urban,Male,7,53
Manatuto,Urban,Male,8,54
Manatuto,Urban,Male,9,54
Manatuto,Urban,Male,10,52
Manatuto,Urban,Male,11,40
Manatuto,Urban,Male,12,45
Manatuto,Urban,Male,13,54
Manatuto,Urban,Male,14,42
Manatuto,Urban,Male,15,61
Manatuto,Urban,Male,16,69
Manatuto,Urban,Male,17,52
Manatuto,Urban,Male,18,66
Manatuto,Urban,Male,19,69
Manatuto,Urban,Male,20,54
Manatuto,Urban,Male,21,46
Manatuto,Urban,Male,22,45
Manatuto,Urban,Male,23,35
Manatuto,Urban,Male,24,41
Manatuto,Urban,Male,25,37
Manatuto,Urban,Male,26,29
Manatuto,Urban,Male,27,33
Manatuto,Urban,Male,28,32
Manatuto,Urban,Male,29,36
Manatuto,Urban,Male,30,32
Manatuto,Urban,Male,31,33
Manatuto,Urban,Male,32,37
Manatuto,Urban,Male,33,33
Manatuto,Urban,Male,34,39
Manatuto,Urban,Male,35,41
Manatuto,Urban,Male,36,40
Manatuto,Urban,Male,37,32
Manatuto,Urban,Male,38,32
Manatuto,Urban,Male,39,37
Manatuto,Urban,Male,40,24
Manatuto,Urban,Male,41,17
Manatuto,Urban,Male,42,23
Manatuto,Urban,Male,43,22
Manatuto,Urban,Male,44,13
Manatuto,Urban,Male,45,18
Manatuto,Urban,Male,46,28
Manatuto,Urban,Male,47,22
Manatuto,Urban,Male,48,26
Manatuto,Urban,Male,49,25
Manatuto,Urban,Male,50,29
Manatuto,Urban,Male,51,22
Manatuto,Urban,Male,52,20
Manatuto,Urban,Male,53,35
Manatuto,Urban,Male,54,15
Manatuto,Urban,Male,55,20
Manatuto,Urban,Male,56,15
Manatuto,Urban,Male,57,16
Manatuto,Urban,Male,58,15
Manatuto,Urban,Male,59,16
Manatuto,Urban,Male,60,17
Manatuto,Urban,Male,61,10
Manatuto,Urban,Male,62,18
Manatuto,Urban,Male,63,16
Manatuto,Urban,Male,64,8
